Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
mRMR-SVM,Reactome Gene Sets,6,R-HSA-2428924,IGF1R signaling cascade,,-5.6,1.1e+02,18,30198,53,15,3,20,10,208|6464|8817,AKT2|SHC1|FGF18,-4.4
mRMR-SVM,GO Biological Processes,19,GO:0060541,respiratory system development,19_GO:0032502 developmental process,-5.6,41,12,30198,198,15,4,27,11,1385|1499|5595|8817,CREB1|CTNNB1|MAPK3|FGF18,-4.4
mRMR-SVM,Reactome Gene Sets,6,R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),,-5.6,1.1e+02,18,30198,54,15,3,20,10,208|6464|8817,AKT2|SHC1|FGF18,-4.3
mRMR-SVM,Canonical Pathways,11,M286,PID TGFBR PATHWAY,,-5.6,1.1e+02,18,30198,54,15,3,20,10,1499|4089|6464,CTNNB1|SMAD4|SHC1,-4.3
mRMR-SVM,KEGG Pathway,24,hsa04510,Focal adhesion,,-5.6,40,12,30198,201,15,4,27,11,208|1499|5595|6464,AKT2|CTNNB1|MAPK3|SHC1,-4.3
mRMR-SVM,WikiPathways,27,WP306,Focal adhesion,,-5.6,40,12,30198,202,15,4,27,11,208|1499|5595|6464,AKT2|CTNNB1|MAPK3|SHC1,-4.3
mRMR-SVM,Canonical Pathways,11,M276,PID FGF PATHWAY,,-5.6,1.1e+02,18,30198,55,15,3,20,10,5595|6464|8817,MAPK3|SHC1|FGF18,-4.3
mRMR-SVM,WikiPathways,27,WP5144,NRP1-triggered signaling pathways in pancreatic cancer,,-5.6,1.1e+02,18,30198,55,15,3,20,10,208|4089|5595,AKT2|SMAD4|MAPK3,-4.3
mRMR-SVM,WikiPathways,27,WP560,TGF-beta receptor signaling,,-5.5,1e+02,18,30198,58,15,3,20,10,1499|4089|5595,CTNNB1|SMAD4|MAPK3,-4.3
mRMR-SVM,KEGG Pathway,24,hsa05213,Endometrial cancer,,-5.5,1e+02,18,30198,58,15,3,20,10,208|1499|5595,AKT2|CTNNB1|MAPK3,-4.3
mRMR-SVM,KEGG Pathway,24,hsa05207,Chemical carcinogenesis - receptor activation,,-5.5,38,12,30198,212,15,4,27,11,208|1385|5595|8817,AKT2|CREB1|MAPK3|FGF18,-4.3
mRMR-SVM,WikiPathways,27,WP304,Kit receptor signaling pathway,,-5.5,1e+02,17,30198,60,15,3,20,10,3815|5595|6464,KIT|MAPK3|SHC1,-4.2
mRMR-SVM,GO Biological Processes,19,GO:0008286,insulin receptor signaling pathway,19_GO:0023052 signaling,-5.5,1e+02,17,30198,60,15,3,20,10,208|6464|6599,AKT2|SHC1|SMARCC1,-4.2
mRMR-SVM,KEGG Pathway,24,hsa05166,Human T-cell leukemia virus 1 infection,,-5.4,36,12,30198,222,15,4,27,11,208|1385|4089|5595,AKT2|CREB1|SMAD4|MAPK3,-4.2
mRMR-SVM,WikiPathways,27,WP4816,TGF-beta receptor signaling in skeletal dysplasias,,-5.4,97,17,30198,62,15,3,20,10,1499|4089|5595,CTNNB1|SMAD4|MAPK3,-4.2
mRMR-SVM,Reactome Gene Sets,6,R-HSA-8939211,ESR-mediated signaling,,-5.4,36,12,30198,223,15,4,27,11,208|1385|5595|6464,AKT2|CREB1|MAPK3|SHC1,-4.2
mRMR-SVM,KEGG Pathway,24,hsa05163,Human cytomegalovirus infection,,-5.4,36,12,30198,225,15,4,27,11,208|1385|1499|5595,AKT2|CREB1|CTNNB1|MAPK3,-4.2
mRMR-SVM,Canonical Pathways,11,M254,PID MYC REPRESS PATHWAY,,-5.4,96,17,30198,63,15,3,20,10,1385|4089|4800,CREB1|SMAD4|NFYA,-4.2
mRMR-SVM,WikiPathways,27,WP4155,Endometrial cancer,,-5.4,96,17,30198,63,15,3,20,10,208|1499|5595,AKT2|CTNNB1|MAPK3,-4.2
mRMR-SVM,Reactome Gene Sets,6,R-HSA-9614085,FOXO-mediated transcription,,-5.4,93,17,30198,65,15,3,20,10,208|4089|4800,AKT2|SMAD4|NFYA,-4.1
mRMR-SVM,GO Biological Processes,19,GO:0060485,mesenchyme development,19_GO:0032502 developmental process,-5.4,35,12,30198,231,15,4,27,11,1499|4040|4089|5595,CTNNB1|LRP6|SMAD4|MAPK3,-4.1
mRMR-SVM,WikiPathways,27,WP2374,Oncostatin M signaling pathway,,-5.4,92,16,30198,66,15,3,20,10,1385|5595|6464,CREB1|MAPK3|SHC1,-4.1
mRMR-SVM,Canonical Pathways,11,M295,SIG PIP3 SIGNALING IN CARDIAC MYOCTES,,-5.3,90,16,30198,67,15,3,20,10,208|1385|6464,AKT2|CREB1|SHC1,-4.1
mRMR-SVM,KEGG Pathway,24,hsa05221,Acute myeloid leukemia,,-5.3,90,16,30198,67,15,3,20,10,208|3815|5595,AKT2|KIT|MAPK3,-4.1
mRMR-SVM,GO Biological Processes,19,GO:0035065,regulation of histone acetylation,19_GO:0008152 metabolic process,-5.3,89,16,30198,68,15,3,20,10,4089|4800|5595,SMAD4|NFYA|MAPK3,-4.1
mRMR-SVM,WikiPathways,27,WP3303,RAC1/PAK1/p38/MMP2 pathway,,-5.3,88,16,30198,69,15,3,20,10,1499|4436|5595,CTNNB1|MSH2|MAPK3,-4.1
mRMR-SVM,KEGG Pathway,24,hsa04917,Prolactin signaling pathway,,-5.3,86,16,30198,70,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-4.1
mRMR-SVM,KEGG Pathway,24,hsa05230,Central carbon metabolism in cancer,,-5.3,86,16,30198,70,15,3,20,10,208|3815|5595,AKT2|KIT|MAPK3,-4.1
mRMR-SVM,KEGG Pathway,24,hsa04520,Adherens junction,,-5.3,85,16,30198,71,15,3,20,10,1499|4089|5595,CTNNB1|SMAD4|MAPK3,-4
mRMR-SVM,KEGG Pathway,24,hsa05218,Melanoma,,-5.2,84,16,30198,72,15,3,20,10,208|5595|8817,AKT2|MAPK3|FGF18,-4
mRMR-SVM,KEGG Pathway,24,hsa01524,Platinum drug resistance,,-5.2,83,16,30198,73,15,3,20,10,208|4436|5595,AKT2|MSH2|MAPK3,-4
mRMR-SVM,Reactome Gene Sets,6,R-HSA-5654738,Signaling by FGFR2,,-5.2,83,16,30198,73,15,3,20,10,5595|6464|8817,MAPK3|SHC1|FGF18,-4
mRMR-SVM,GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-5.2,18,8.9,30198,575,15,5,33,12,905|1499|3815|5595|8817,CCNT2|CTNNB1|KIT|MAPK3|FGF18,-4
mRMR-SVM,KEGG Pathway,24,hsa05214,Glioma,,-5.2,81,15,30198,75,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-4
mRMR-SVM,GO Biological Processes,19,GO:0071417,cellular response to organonitrogen compound,19_GO:0050896 response to stimulus,-5.2,17,8.9,30198,580,15,5,33,12,208|1499|5595|6464|6599,AKT2|CTNNB1|MAPK3|SHC1|SMARCC1,-4
mRMR-SVM,WikiPathways,27,WP4674,Head and neck squamous cell carcinoma,,-5.2,79,15,30198,76,15,3,20,10,208|1499|4089,AKT2|CTNNB1|SMAD4,-4
mRMR-SVM,KEGG Pathway,24,hsa05212,Pancreatic cancer,,-5.2,79,15,30198,76,15,3,20,10,208|4089|5595,AKT2|SMAD4|MAPK3,-4
mRMR-SVM,WikiPathways,27,WP2034,Leptin signaling pathway,,-5.2,79,15,30198,76,15,3,20,10,1385|5595|6464,CREB1|MAPK3|SHC1,-4
mRMR-SVM,GO Biological Processes,19,GO:2000756,regulation of peptidyl-lysine acetylation,19_GO:0008152 metabolic process,-5.1,78,15,30198,77,15,3,20,10,4089|4800|5595,SMAD4|NFYA|MAPK3,-3.9
mRMR-SVM,GO Biological Processes,19,GO:0001837,epithelial to mesenchymal transition,19_GO:0032502 developmental process,-5.1,77,15,30198,78,15,3,20,10,1499|4040|4089,CTNNB1|LRP6|SMAD4,-3.9
mRMR-SVM,WikiPathways,27,WP5124,Alzheimer's disease,,-5.1,30,11,30198,267,15,4,27,11,208|1499|4040|5595,AKT2|CTNNB1|LRP6|MAPK3,-3.9
mRMR-SVM,KEGG Pathway,24,hsa01521,EGFR tyrosine kinase inhibitor resistance,,-5.1,76,15,30198,79,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-3.9
mRMR-SVM,Canonical Pathways,11,M115,PID REG GR PATHWAY,,-5.1,74,15,30198,82,15,3,20,10,1385|5595|6599,CREB1|MAPK3|SMARCC1,-3.9
mRMR-SVM,GO Biological Processes,19,GO:0007548,sex differentiation,19_GO:0022414 reproductive process,-5.1,29,10,30198,276,15,4,27,11,1499|3815|4089|4436,CTNNB1|KIT|SMAD4|MSH2,-3.9
mRMR-SVM,Reactome Gene Sets,6,R-HSA-5673001,RAF/MAP kinase cascade,,-5,29,10,30198,280,15,4,27,11,3815|5595|6464|8817,KIT|MAPK3|SHC1|FGF18,-3.9
mRMR-SVM,WikiPathways,27,WP4806,EGFR tyrosine kinase inhibitor resistance,,-5,72,15,30198,84,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-3.9
mRMR-SVM,KEGG Pathway,24,hsa04012,ErbB signaling pathway,,-5,71,14,30198,85,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-3.8
mRMR-SVM,Reactome Gene Sets,6,R-HSA-5684996,MAPK1/MAPK3 signaling,,-5,28,10,30198,286,15,4,27,11,3815|5595|6464|8817,KIT|MAPK3|SHC1|FGF18,-3.8
mRMR-SVM,Reactome Gene Sets,6,R-HSA-190236,Signaling by FGFR,,-5,69,14,30198,87,15,3,20,10,5595|6464|8817,MAPK3|SHC1|FGF18,-3.8
mRMR-SVM,GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-5,16,8.4,30198,640,15,5,33,12,208|1499|5595|6464|6599,AKT2|CTNNB1|MAPK3|SHC1|SMARCC1,-3.8
mRMR-SVM,Reactome Gene Sets,6,R-HSA-170834,Signaling by TGF-beta Receptor Complex,,-5,68,14,30198,89,15,3,20,10,905|4089|5595,CCNT2|SMAD4|MAPK3,-3.8
mRMR-SVM,WikiPathways,27,WP4263,Pancreatic adenocarcinoma pathway,,-5,68,14,30198,89,15,3,20,10,208|4089|5595,AKT2|SMAD4|MAPK3,-3.8
mRMR-SVM,KEGG Pathway,24,hsa04010,MAPK signaling pathway,,-5,27,10,30198,294,15,4,27,11,208|3815|5595|8817,AKT2|KIT|MAPK3|FGF18,-3.8
mRMR-SVM,GO Biological Processes,19,GO:0051054,positive regulation of DNA metabolic process,19_GO:0048518 positive regulation of biological process,-4.9,27,10,30198,298,15,4,27,11,1499|4436|5595|6599,CTNNB1|MSH2|MAPK3|SMARCC1,-3.8
mRMR-SVM,WikiPathways,27,WP138,Androgen receptor signaling pathway,,-4.9,66,14,30198,91,15,3,20,10,1385|1499|4089,CREB1|CTNNB1|SMAD4,-3.8
mRMR-SVM,GO Biological Processes,19,GO:1901983,regulation of protein acetylation,19_GO:0008152 metabolic process,-4.9,66,14,30198,91,15,3,20,10,4089|4800|5595,SMAD4|NFYA|MAPK3,-3.8
mRMR-SVM,WikiPathways,27,WP673,ErbB signaling pathway,,-4.9,66,14,30198,91,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-3.8
mRMR-SVM,WikiPathways,27,WP69,T-cell receptor signaling pathway,,-4.9,66,14,30198,91,15,3,20,10,1385|5595|6464,CREB1|MAPK3|SHC1,-3.8
mRMR-SVM,Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-4.9,27,10,30198,299,15,4,27,11,208|1385|5595|6464,AKT2|CREB1|MAPK3|SHC1,-3.8
mRMR-SVM,GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-4.9,15,8.3,30198,660,15,5,33,12,905|3815|4040|6464|8817,CCNT2|KIT|LRP6|SHC1|FGF18,-3.7
mRMR-SVM,GO Biological Processes,19,GO:0014033,neural crest cell differentiation,19_GO:0032502 developmental process,-4.9,65,14,30198,93,15,3,20,10,4040|4089|5595,LRP6|SMAD4|MAPK3,-3.7
mRMR-SVM,WikiPathways,27,WP2355,Corticotropin-releasing hormone signaling pathway,,-4.9,65,14,30198,93,15,3,20,10,1385|1499|5595,CREB1|CTNNB1|MAPK3,-3.7
mRMR-SVM,GO Biological Processes,19,GO:0097306,cellular response to alcohol,19_GO:0050896 response to stimulus,-4.9,64,14,30198,95,15,3,20,10,1385|1499|4040,CREB1|CTNNB1|LRP6,-3.7
mRMR-SVM,GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-4.9,26,9.8,30198,312,15,4,27,11,4089|5595|6464|8817,SMAD4|MAPK3|SHC1|FGF18,-3.7
mRMR-SVM,KEGG Pathway,24,hsa01522,Endocrine resistance,,-4.8,62,13,30198,98,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-3.7
mRMR-SVM,KEGG Pathway,24,hsa04933,AGE-RAGE signaling pathway in diabetic complications,,-4.8,60,13,30198,100,15,3,20,10,208|4089|5595,AKT2|SMAD4|MAPK3,-3.7
mRMR-SVM,Reactome Gene Sets,6,R-HSA-5683057,MAPK family signaling cascades,,-4.8,25,9.6,30198,325,15,4,27,11,3815|5595|6464|8817,KIT|MAPK3|SHC1|FGF18,-3.6
mRMR-SVM,KEGG Pathway,24,hsa05165,Human papillomavirus infection,,-4.8,24,9.5,30198,331,15,4,27,11,208|1385|1499|5595,AKT2|CREB1|CTNNB1|MAPK3,-3.6
mRMR-SVM,Reactome Gene Sets,6,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",,-4.7,57,13,30198,106,15,3,20,10,3815|5595|8817,KIT|MAPK3|FGF18,-3.6
mRMR-SVM,KEGG Pathway,24,hsa04928,"Parathyroid hormone synthesis, secretion and action",,-4.7,57,13,30198,106,15,3,20,10,1385|4040|5595,CREB1|LRP6|MAPK3,-3.6
mRMR-SVM,WikiPathways,27,WP2059,Alzheimer's disease and miRNA effects,,-4.7,24,9.4,30198,337,15,4,27,11,208|1499|4040|5595,AKT2|CTNNB1|LRP6|MAPK3,-3.6
mRMR-SVM,WikiPathways,27,WP399,Wnt signaling pathway and pluripotency,,-4.7,56,13,30198,107,15,3,20,10,1499|4040|4800,CTNNB1|LRP6|NFYA,-3.6
mRMR-SVM,GO Biological Processes,19,GO:0031058,positive regulation of histone modification,19_GO:0048518 positive regulation of biological process,-4.7,55,13,30198,110,15,3,20,10,1499|4089|5595,CTNNB1|SMAD4|MAPK3,-3.6
mRMR-SVM,KEGG Pathway,24,hsa04668,TNF signaling pathway,,-4.7,54,13,30198,112,15,3,20,10,208|1385|5595,AKT2|CREB1|MAPK3,-3.5
mRMR-SVM,KEGG Pathway,24,hsa04725,Cholinergic synapse,,-4.6,53,12,30198,113,15,3,20,10,208|1385|5595,AKT2|CREB1|MAPK3,-3.5
mRMR-SVM,Reactome Gene Sets,6,R-HSA-187037,Signaling by NTRK1 (TRKA),,-4.6,53,12,30198,115,15,3,20,10,1385|5595|6464,CREB1|MAPK3|SHC1,-3.5
mRMR-SVM,Reactome Gene Sets,6,R-HSA-9006936,Signaling by TGFB family members,,-4.6,51,12,30198,118,15,3,20,10,905|4089|5595,CCNT2|SMAD4|MAPK3,-3.5
mRMR-SVM,KEGG Pathway,24,hsa04722,Neurotrophin signaling pathway,,-4.6,51,12,30198,119,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-3.5
mRMR-SVM,GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-4.6,13,7.5,30198,778,15,5,33,12,905|3815|4040|6464|8817,CCNT2|KIT|LRP6|SHC1|FGF18,-3.5
mRMR-SVM,KEGG Pathway,24,hsa04919,Thyroid hormone signaling pathway,,-4.6,50,12,30198,121,15,3,20,10,208|1499|5595,AKT2|CTNNB1|MAPK3,-3.4
mRMR-SVM,Reactome Gene Sets,6,R-HSA-8878166,Transcriptional regulation by RUNX2,,-4.6,50,12,30198,121,15,3,20,10,208|4089|5595,AKT2|SMAD4|MAPK3,-3.4
mRMR-SVM,GO Biological Processes,19,GO:0034654,nucleobase-containing compound biosynthetic process,19_GO:0008152 metabolic process,-4.5,13,7.5,30198,787,15,5,33,12,905|1385|4089|4800|5595,CCNT2|CREB1|SMAD4|NFYA|MAPK3,-3.4
mRMR-SVM,GO Biological Processes,19,GO:0035270,endocrine system development,19_GO:0032502 developmental process,-4.5,49,12,30198,124,15,3,20,10,1385|4089|5595,CREB1|SMAD4|MAPK3,-3.4
mRMR-SVM,KEGG Pathway,24,hsa05010,Alzheimer disease,,-4.5,21,8.8,30198,384,15,4,27,11,208|1499|4040|5595,AKT2|CTNNB1|LRP6|MAPK3,-3.4
mRMR-SVM,KEGG Pathway,24,hsa04380,Osteoclast differentiation,,-4.5,47,12,30198,128,15,3,20,10,208|1385|5595,AKT2|CREB1|MAPK3,-3.4
mRMR-SVM,GO Biological Processes,19,GO:0071900,regulation of protein serine/threonine kinase activity,19_GO:0008152 metabolic process,-4.5,21,8.7,30198,388,15,4,27,11,905|3815|4040|8817,CCNT2|KIT|LRP6|FGF18,-3.4
mRMR-SVM,KEGG Pathway,24,hsa04068,FoxO signaling pathway,,-4.5,46,12,30198,131,15,3,20,10,208|4089|5595,AKT2|SMAD4|MAPK3,-3.4
mRMR-SVM,WikiPathways,27,WP3915,Angiopoietin-like protein 8 regulatory pathway,,-4.4,46,11,30198,132,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-3.3
mRMR-SVM,Reactome Gene Sets,6,R-HSA-166520,Signaling by NTRKs,,-4.4,45,11,30198,134,15,3,20,10,1385|5595|6464,CREB1|MAPK3|SHC1,-3.3
mRMR-SVM,GO Biological Processes,19,GO:0008584,male gonad development,19_GO:0022414 reproductive process,-4.4,44,11,30198,136,15,3,20,10,3815|4089|4436,KIT|SMAD4|MSH2,-3.3
mRMR-SVM,KEGG Pathway,24,hsa04910,Insulin signaling pathway,,-4.4,44,11,30198,137,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-3.3
mRMR-SVM,GO Biological Processes,19,GO:0046546,development of primary male sexual characteristics,19_GO:0022414 reproductive process,-4.4,44,11,30198,137,15,3,20,10,3815|4089|4436,KIT|SMAD4|MSH2,-3.3
mRMR-SVM,KEGG Pathway,24,hsa04371,Apelin signaling pathway,,-4.4,43,11,30198,139,15,3,20,10,208|4089|5595,AKT2|SMAD4|MAPK3,-3.3
mRMR-SVM,GO Biological Processes,19,GO:0048608,reproductive structure development,19_GO:0022414 reproductive process,-4.3,19,8.3,30198,423,15,4,27,11,1499|3815|4089|4436,CTNNB1|KIT|SMAD4|MSH2,-3.2
mRMR-SVM,WikiPathways,27,WP5083,Neuroinflammation and glutamatergic signaling,,-4.3,42,11,30198,144,15,3,20,10,1385|4089|5595,CREB1|SMAD4|MAPK3,-3.2
mRMR-SVM,GO Biological Processes,19,GO:0061458,reproductive system development,19_GO:0032502 developmental process,-4.3,19,8.3,30198,426,15,4,27,11,1499|3815|4089|4436,CTNNB1|KIT|SMAD4|MSH2,-3.2
mRMR-SVM,GO Biological Processes,19,GO:0032869,cellular response to insulin stimulus,19_GO:0050896 response to stimulus,-4.3,41,11,30198,149,15,3,20,10,208|6464|6599,AKT2|SHC1|SMARCC1,-3.2
mRMR-SVM,KEGG Pathway,24,hsa04261,Adrenergic signaling in cardiomyocytes,,-4.3,40,11,30198,150,15,3,20,10,208|1385|5595,AKT2|CREB1|MAPK3,-3.2
mRMR-SVM,WikiPathways,27,WP3888,VEGFA-VEGFR2 signaling pathway,,-4.3,18,8.2,30198,439,15,4,27,11,1385|1499|5595|6464,CREB1|CTNNB1|MAPK3|SHC1,-3.2
mRMR-SVM,KEGG Pathway,24,hsa04934,Cushing syndrome,,-4.2,39,11,30198,155,15,3,20,10,1385|1499|5595,CREB1|CTNNB1|MAPK3,-3.2
mRMR-SVM,GO Biological Processes,19,GO:0045834,positive regulation of lipid metabolic process,19_GO:0048518 positive regulation of biological process,-4.2,39,11,30198,156,15,3,20,10,208|1385|3815,AKT2|CREB1|KIT,-3.2
mRMR-SVM,KEGG Pathway,24,hsa04150,mTOR signaling pathway,,-4.2,39,11,30198,156,15,3,20,10,208|4040|5595,AKT2|LRP6|MAPK3,-3.2
mRMR-SVM,GO Biological Processes,19,GO:0051090,regulation of DNA-binding transcription factor activity,19_GO:0008152 metabolic process,-4.2,18,8,30198,452,15,4,27,11,1499|3815|4040|5595,CTNNB1|KIT|LRP6|MAPK3,-3.2
mRMR-SVM,KEGG Pathway,24,hsa05160,Hepatitis C,,-4.2,38,10,30198,157,15,3,20,10,208|1499|5595,AKT2|CTNNB1|MAPK3,-3.2
mRMR-SVM,WikiPathways,27,WP481,Insulin signaling,,-4.2,38,10,30198,161,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-3.1
mRMR-SVM,WikiPathways,27,WP706,Sudden infant death syndrome (SIDS) susceptibility pathways,,-4.2,37,10,30198,162,15,3,20,10,1385|1499|4800,CREB1|CTNNB1|NFYA,-3.1
mRMR-SVM,WikiPathways,27,WP3929,Chemokine signaling pathway,,-4.2,37,10,30198,165,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-3.1
mRMR-SVM,KEGG Pathway,24,hsa04310,Wnt signaling pathway,,-4.1,36,10,30198,167,15,3,20,10,1499|4040|4089,CTNNB1|LRP6|SMAD4,-3.1
mRMR-SVM,KEGG Pathway,24,hsa04022,cGMP-PKG signaling pathway,,-4.1,36,10,30198,167,15,3,20,10,208|1385|5595,AKT2|CREB1|MAPK3,-3.1
mRMR-SVM,GO Biological Processes,19,GO:0010001,glial cell differentiation,19_GO:0032502 developmental process,-4.1,36,10,30198,167,15,3,20,10,208|1499|5595,AKT2|CTNNB1|MAPK3,-3.1
mRMR-SVM,GO Biological Processes,19,GO:0032870,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-4.1,17,7.8,30198,481,15,4,27,11,208|3815|6464|6599,AKT2|KIT|SHC1|SMARCC1,-3.1
mRMR-SVM,GO Biological Processes,19,GO:0008283,cell population proliferation,19_GO:0009987 cellular process,-4.1,16,7.7,30198,492,15,4,27,11,1499|3815|4040|4089,CTNNB1|KIT|LRP6|SMAD4,-3
mRMR-SVM,Reactome Gene Sets,6,R-HSA-109581,Apoptosis,,-4,34,9.8,30198,180,15,3,20,10,208|1499|5595,AKT2|CTNNB1|MAPK3,-3
mRMR-SVM,GO Biological Processes,19,GO:0071407,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-4,16,7.6,30198,505,15,4,27,11,1385|1499|4040|5595,CREB1|CTNNB1|LRP6|MAPK3,-3
mRMR-SVM,GO Biological Processes,19,GO:0001501,skeletal system development,19_GO:0032502 developmental process,-4,16,7.6,30198,505,15,4,27,11,1499|3815|5595|8817,CTNNB1|KIT|MAPK3|FGF18,-3
mRMR-SVM,KEGG Pathway,24,hsa05034,Alcoholism,,-4,32,9.6,30198,187,15,3,20,10,1385|5595|6464,CREB1|MAPK3|SHC1,-2.9
mRMR-SVM,KEGG Pathway,24,hsa04062,Chemokine signaling pathway,,-4,31,9.4,30198,192,15,3,20,10,208|5595|6464,AKT2|MAPK3|SHC1,-2.9
mRMR-SVM,GO Biological Processes,19,GO:0051052,regulation of DNA metabolic process,19_GO:0008152 metabolic process,-3.9,15,7.3,30198,537,15,4,27,11,1499|4436|5595|6599,CTNNB1|MSH2|MAPK3|SMARCC1,-2.9
mRMR-SVM,GO Biological Processes,19,GO:0098609,cell-cell adhesion,19_GO:0009987 cellular process,-3.9,15,7.3,30198,537,15,4,27,11,1499|3815|4040|6464,CTNNB1|KIT|LRP6|SHC1,-2.9
mRMR-SVM,GO Biological Processes,19,GO:0007507,heart development,19_GO:0032502 developmental process,-3.9,15,7.3,30198,541,15,4,27,11,1499|4089|5595|6464,CTNNB1|SMAD4|MAPK3|SHC1,-2.9
mRMR-SVM,GO Biological Processes,19,GO:0009612,response to mechanical stimulus,19_GO:0050896 response to stimulus,-3.9,30,9.2,30198,203,15,3,20,10,1499|3815|5595,CTNNB1|KIT|MAPK3,-2.8
mRMR-SVM,KEGG Pathway,24,hsa05205,Proteoglycans in cancer,,-3.9,29,9.1,30198,205,15,3,20,10,208|1499|5595,AKT2|CTNNB1|MAPK3,-2.8
mRMR-SVM,GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-3.9,14,7.1,30198,560,15,4,27,11,208|3815|5595|8817,AKT2|KIT|MAPK3|FGF18,-2.8
mRMR-SVM,GO Biological Processes,19,GO:0032868,response to insulin,19_GO:0050896 response to stimulus,-3.9,29,9.1,30198,207,15,3,20,10,208|6464|6599,AKT2|SHC1|SMARCC1,-2.8
mRMR-SVM,GO Biological Processes,19,GO:0009952,anterior/posterior pattern specification,19_GO:0032502 developmental process,-3.8,29,9,30198,210,15,3,20,10,1499|4040|4089,CTNNB1|LRP6|SMAD4,-2.8
mRMR-SVM,Reactome Gene Sets,6,R-HSA-5357801,Programmed Cell Death,,-3.8,29,9,30198,210,15,3,20,10,208|1499|5595,AKT2|CTNNB1|MAPK3,-2.8
mRMR-SVM,GO Biological Processes,19,GO:0042063,gliogenesis,19_GO:0032502 developmental process,-3.8,28,8.9,30198,213,15,3,20,10,208|1499|5595,AKT2|CTNNB1|MAPK3,-2.8
mRMR-SVM,GO Biological Processes,19,GO:0030855,epithelial cell differentiation,19_GO:0032502 developmental process,-3.8,14,7,30198,576,15,4,27,11,208|1385|1499|4089,AKT2|CREB1|CTNNB1|SMAD4,-2.8
mRMR-SVM,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-3.8,14,7,30198,584,15,4,27,11,208|3815|5595|8817,AKT2|KIT|MAPK3|FGF18,-2.8
mRMR-SVM,GO Biological Processes,19,GO:0008406,gonad development,19_GO:0022414 reproductive process,-3.8,27,8.8,30198,220,15,3,20,10,3815|4089|4436,KIT|SMAD4|MSH2,-2.8
mRMR-SVM,KEGG Pathway,24,hsa04024,cAMP signaling pathway,,-3.8,27,8.8,30198,221,15,3,20,10,208|1385|5595,AKT2|CREB1|MAPK3,-2.8
mRMR-SVM,GO Biological Processes,19,GO:0070374,positive regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-3.8,27,8.8,30198,221,15,3,20,10,5595|6464|8817,MAPK3|SHC1|FGF18,-2.8
mRMR-SVM,GO Biological Processes,19,GO:0071902,positive regulation of protein serine/threonine kinase activity,19_GO:0048518 positive regulation of biological process,-3.8,27,8.7,30198,224,15,3,20,10,905|3815|8817,CCNT2|KIT|FGF18,-2.7
mRMR-SVM,GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,19_GO:0051179 localization,-3.8,13,6.9,30198,597,15,4,27,11,208|3815|5595|8817,AKT2|KIT|MAPK3|FGF18,-2.7
mRMR-SVM,GO Biological Processes,19,GO:0045137,development of primary sexual characteristics,19_GO:0022414 reproductive process,-3.8,27,8.7,30198,225,15,3,20,10,3815|4089|4436,KIT|SMAD4|MSH2,-2.7
mRMR-SVM,GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-3.8,13,6.9,30198,599,15,4,27,11,208|3815|5595|8817,AKT2|KIT|MAPK3|FGF18,-2.7
mRMR-SVM,Reactome Gene Sets,6,R-HSA-201681,TCF dependent signaling in response to WNT,,-3.7,26,8.5,30198,233,15,3,20,10,208|1499|4040,AKT2|CTNNB1|LRP6,-2.7
